Number of points: 1001
                Sun:                                            Mercury:                                        Venus:                                          Earth:                                          Mars:                                           Jupiter:                                        Saturn:                                         Uranus:                                         Neptun:                                         Pluto:                                          
Time            Position_(x)    Position_(y)    Position_(z)    Position_(x)    Position_(y)    Position_(z)    Position_(x)    Position_(y)    Position_(z)    Position_(x)    Position_(y)    Position_(z)    Position_(x)    Position_(y)    Position_(z)    Position_(x)    Position_(y)    Position_(z)    Position_(x)    Position_(y)    Position_(z)    Position_(x)    Position_(y)    Position_(z)    Position_(x)    Position_(y)    Position_(z)    Position_(x)    Position_(y)    Position_(z)    
2.210000e+00    3.331106e-03    1.345390e-03    0.000000e+00    1.016285e+00    -1.472406e+00   0.000000e+00    -1.833572e+00   1.044206e-01    0.000000e+00    -2.250031e-03   1.620205e+00    0.000000e+00    1.765088e+00    -1.198901e+00   0.000000e+00    2.021343e+00    4.738098e+00    0.000000e+00    8.502355e+00    4.403789e+00    0.000000e+00    1.892930e+01    3.158076e+00    0.000000e+00    2.995361e+01    2.526804e+00    0.000000e+00    3.946843e+01    2.212204e+00    0.000000e+00    
2.220000e+00    3.358330e-03    1.362477e-03    0.000000e+00    1.030115e+00    -1.426166e+00   0.000000e+00    -1.850866e+00   5.936353e-02    0.000000e+00    -5.491664e-02   1.623034e+00    0.000000e+00    1.788194e+00    -1.163632e+00   0.000000e+00    1.995723e+00    4.748505e+00    0.000000e+00    8.493115e+00    4.422229e+00    0.000000e+00    1.892693e+01    3.172236e+00    0.000000e+00    2.995264e+01    2.538211e+00    0.000000e+00    3.946787e+01    2.222203e+00    0.000000e+00    
2.230000e+00    3.385618e-03    1.379705e-03    0.000000e+00    1.043246e+00    -1.378909e+00   0.000000e+00    -1.866996e+00   1.424115e-02    0.000000e+00    -1.075779e-01   1.624357e+00    0.000000e+00    1.810582e+00    -1.127874e+00   0.000000e+00    1.970045e+00    4.758774e+00    0.000000e+00    8.483838e+00    4.440649e+00    0.000000e+00    1.892456e+01    3.186395e+00    0.000000e+00    2.995167e+01    2.549617e+00    0.000000e+00    3.946731e+01    2.232203e+00    0.000000e+00    
2.240000e+00    3.412969e-03    1.397072e-03    0.000000e+00    1.055631e+00    -1.330615e+00   0.000000e+00    -1.881979e+00   -3.091700e-02   0.000000e+00    -1.601851e-01   1.624181e+00    0.000000e+00    1.832242e+00    -1.091640e+00   0.000000e+00    1.944310e+00    4.768907e+00    0.000000e+00    8.474522e+00    4.459050e+00    0.000000e+00    1.892217e+01    3.200551e+00    0.000000e+00    2.995070e+01    2.561023e+00    0.000000e+00    3.946674e+01    2.242202e+00    0.000000e+00    
2.250000e+00    3.440382e-03    1.414581e-03    0.000000e+00    1.067221e+00    -1.281265e+00   0.000000e+00    -1.895833e+00   -7.608284e-02   0.000000e+00    -2.126905e-01   1.622518e+00    0.000000e+00    1.853165e+00    -1.054946e+00   0.000000e+00    1.918518e+00    4.778902e+00    0.000000e+00    8.465168e+00    4.477430e+00    0.000000e+00    1.891978e+01    3.214706e+00    0.000000e+00    2.994972e+01    2.572428e+00    0.000000e+00    3.946617e+01    2.252201e+00    0.000000e+00    
2.260000e+00    3.467857e-03    1.432230e-03    0.000000e+00    1.077961e+00    -1.230840e+00   0.000000e+00    -1.908578e+00   -1.212296e-01   0.000000e+00    -2.650468e-01   1.619378e+00    0.000000e+00    1.873341e+00    -1.017805e+00   0.000000e+00    1.892669e+00    4.788758e+00    0.000000e+00    8.455776e+00    4.495791e+00    0.000000e+00    1.891737e+01    3.228859e+00    0.000000e+00    2.994873e+01    2.583833e+00    0.000000e+00    3.946560e+01    2.262200e+00    0.000000e+00    
2.270000e+00    3.495394e-03    1.450020e-03    0.000000e+00    1.087794e+00    -1.179320e+00   0.000000e+00    -1.920230e+00   -1.663317e-01   0.000000e+00    -3.172079e-01   1.614776e+00    0.000000e+00    1.892762e+00    -9.802330e-01   0.000000e+00    1.866765e+00    4.798477e+00    0.000000e+00    8.446345e+00    4.514131e+00    0.000000e+00    1.891495e+01    3.243010e+00    0.000000e+00    2.994774e+01    2.595238e+00    0.000000e+00    3.946503e+01    2.272199e+00    0.000000e+00    
2.280000e+00    3.522990e-03    1.467951e-03    0.000000e+00    1.096656e+00    -1.126687e+00   0.000000e+00    -1.930810e+00   -2.113648e-01   0.000000e+00    -3.691286e-01   1.608725e+00    0.000000e+00    1.911418e+00    -9.422441e-01   0.000000e+00    1.840807e+00    4.808057e+00    0.000000e+00    8.436877e+00    4.532451e+00    0.000000e+00    1.891252e+01    3.257159e+00    0.000000e+00    2.994675e+01    2.606642e+00    0.000000e+00    3.946446e+01    2.282198e+00    0.000000e+00    
2.290000e+00    3.550646e-03    1.486024e-03    0.000000e+00    1.104480e+00    -1.072922e+00   0.000000e+00    -1.940334e+00   -2.563059e-01   0.000000e+00    -4.207646e-01   1.601244e+00    0.000000e+00    1.929302e+00    -9.038535e-01   0.000000e+00    1.814794e+00    4.817497e+00    0.000000e+00    8.427370e+00    4.550751e+00    0.000000e+00    1.891009e+01    3.271306e+00    0.000000e+00    2.994575e+01    2.618046e+00    0.000000e+00    3.946388e+01    2.292197e+00    0.000000e+00    
2.300000e+00    3.578361e-03    1.504238e-03    0.000000e+00    1.111190e+00    -1.018009e+00   0.000000e+00    -1.948822e+00   -3.011329e-01   0.000000e+00    -4.720729e-01   1.592350e+00    0.000000e+00    1.946405e+00    -8.650765e-01   0.000000e+00    1.788729e+00    4.826799e+00    0.000000e+00    8.417825e+00    4.569030e+00    0.000000e+00    1.890764e+01    3.285452e+00    0.000000e+00    2.994475e+01    2.629450e+00    0.000000e+00    3.946330e+01    2.302195e+00    0.000000e+00    
2.310000e+00    3.606133e-03    1.522595e-03    0.000000e+00    1.116706e+00    -9.619300e-01   0.000000e+00    -1.956293e+00   -3.458249e-01   0.000000e+00    -5.230116e-01   1.582064e+00    0.000000e+00    1.962718e+00    -8.259284e-01   0.000000e+00    1.762610e+00    4.835961e+00    0.000000e+00    8.408243e+00    4.587289e+00    0.000000e+00    1.890518e+01    3.299596e+00    0.000000e+00    2.994375e+01    2.640853e+00    0.000000e+00    3.946272e+01    2.312193e+00    0.000000e+00    
2.320000e+00    3.633963e-03    1.541093e-03    0.000000e+00    1.120940e+00    -9.046713e-01   0.000000e+00    -1.962763e+00   -3.903618e-01   0.000000e+00    -5.735399e-01   1.570406e+00    0.000000e+00    1.978235e+00    -7.864248e-01   0.000000e+00    1.736440e+00    4.844983e+00    0.000000e+00    8.398622e+00    4.605527e+00    0.000000e+00    1.890271e+01    3.313738e+00    0.000000e+00    2.994274e+01    2.652255e+00    0.000000e+00    3.946213e+01    2.322191e+00    0.000000e+00    
2.330000e+00    3.661848e-03    1.559734e-03    0.000000e+00    1.123797e+00    -8.462202e-01   0.000000e+00    -1.968253e+00   -4.347248e-01   0.000000e+00    -6.236185e-01   1.557398e+00    0.000000e+00    1.992948e+00    -7.465814e-01   0.000000e+00    1.710220e+00    4.853865e+00    0.000000e+00    8.388963e+00    4.623745e+00    0.000000e+00    1.890023e+01    3.327878e+00    0.000000e+00    2.994172e+01    2.663658e+00    0.000000e+00    3.946155e+01    2.332190e+00    0.000000e+00    
2.340000e+00    3.689789e-03    1.578517e-03    0.000000e+00    1.125173e+00    -7.865674e-01   0.000000e+00    -1.972779e+00   -4.788957e-01   0.000000e+00    -6.732091e-01   1.543065e+00    0.000000e+00    2.006850e+00    -7.064143e-01   0.000000e+00    1.683948e+00    4.862607e+00    0.000000e+00    8.379267e+00    4.641942e+00    0.000000e+00    1.889773e+01    3.342016e+00    0.000000e+00    2.994070e+01    2.675060e+00    0.000000e+00    3.946096e+01    2.342187e+00    0.000000e+00    
2.350000e+00    3.717785e-03    1.597442e-03    0.000000e+00    1.124954e+00    -7.257072e-01   0.000000e+00    -1.976361e+00   -5.228575e-01   0.000000e+00    -7.222750e-01   1.527431e+00    0.000000e+00    2.019934e+00    -6.659393e-01   0.000000e+00    1.657628e+00    4.871207e+00    0.000000e+00    8.369533e+00    4.660118e+00    0.000000e+00    1.889523e+01    3.356153e+00    0.000000e+00    2.993968e+01    2.686461e+00    0.000000e+00    3.946036e+01    2.352185e+00    0.000000e+00    
2.360000e+00    3.745835e-03    1.616511e-03    0.000000e+00    1.123015e+00    -6.636388e-01   0.000000e+00    -1.979015e+00   -5.665938e-01   0.000000e+00    -7.707808e-01   1.510521e+00    0.000000e+00    2.032193e+00    -6.251727e-01   0.000000e+00    1.631259e+00    4.879667e+00    0.000000e+00    8.359761e+00    4.678274e+00    0.000000e+00    1.889272e+01    3.370288e+00    0.000000e+00    2.993865e+01    2.697863e+00    0.000000e+00    3.945977e+01    2.362183e+00    0.000000e+00    
2.370000e+00    3.773938e-03    1.635722e-03    0.000000e+00    1.119222e+00    -6.003674e-01   0.000000e+00    -1.980759e+00   -6.100892e-01   0.000000e+00    -8.186924e-01   1.492364e+00    0.000000e+00    2.043621e+00    -5.841310e-01   0.000000e+00    1.604841e+00    4.887985e+00    0.000000e+00    8.349952e+00    4.696408e+00    0.000000e+00    1.889020e+01    3.384420e+00    0.000000e+00    2.993762e+01    2.709263e+00    0.000000e+00    3.945917e+01    2.372180e+00    0.000000e+00    
2.380000e+00    3.802094e-03    1.655077e-03    0.000000e+00    1.113428e+00    -5.359061e-01   0.000000e+00    -1.981612e+00   -6.533288e-01   0.000000e+00    -8.659771e-01   1.472985e+00    0.000000e+00    2.054212e+00    -5.428305e-01   0.000000e+00    1.578377e+00    4.896162e+00    0.000000e+00    8.340104e+00    4.714521e+00    0.000000e+00    1.888766e+01    3.398551e+00    0.000000e+00    2.993658e+01    2.720664e+00    0.000000e+00    3.945857e+01    2.382177e+00    0.000000e+00    
2.390000e+00    3.830301e-03    1.674575e-03    0.000000e+00    1.105471e+00    -4.702777e-01   0.000000e+00    -1.981589e+00   -6.962986e-01   0.000000e+00    -9.126038e-01   1.452415e+00    0.000000e+00    2.063961e+00    -5.012880e-01   0.000000e+00    1.551866e+00    4.904197e+00    0.000000e+00    8.330219e+00    4.732614e+00    0.000000e+00    1.888512e+01    3.412680e+00    0.000000e+00    2.993554e+01    2.732064e+00    0.000000e+00    3.945797e+01    2.392174e+00    0.000000e+00    
2.400000e+00    3.858559e-03    1.694217e-03    0.000000e+00    1.095177e+00    -4.035169e-01   0.000000e+00    -1.980709e+00   -7.389854e-01   0.000000e+00    -9.585426e-01   1.430681e+00    0.000000e+00    2.072862e+00    -4.595202e-01   0.000000e+00    1.525309e+00    4.912090e+00    0.000000e+00    8.320297e+00    4.750685e+00    0.000000e+00    1.888256e+01    3.426807e+00    0.000000e+00    2.993450e+01    2.743464e+00    0.000000e+00    3.945736e+01    2.402171e+00    0.000000e+00    
2.410000e+00    3.886868e-03    1.714002e-03    0.000000e+00    1.082356e+00    -3.356736e-01   0.000000e+00    -1.978988e+00   -7.813765e-01   0.000000e+00    -1.003765e+00   1.407814e+00    0.000000e+00    2.080911e+00    -4.175441e-01   0.000000e+00    1.498707e+00    4.919840e+00    0.000000e+00    8.310337e+00    4.768735e+00    0.000000e+00    1.888000e+01    3.440932e+00    0.000000e+00    2.993345e+01    2.754863e+00    0.000000e+00    3.945676e+01    2.412168e+00    0.000000e+00    
2.420000e+00    3.915226e-03    1.733931e-03    0.000000e+00    1.066805e+00    -2.668162e-01   0.000000e+00    -1.976442e+00   -8.234599e-01   0.000000e+00    -1.048245e+00   1.383844e+00    0.000000e+00    2.088101e+00    -3.753766e-01   0.000000e+00    1.472062e+00    4.927447e+00    0.000000e+00    8.300340e+00    4.786763e+00    0.000000e+00    1.887742e+01    3.455056e+00    0.000000e+00    2.993239e+01    2.766262e+00    0.000000e+00    3.945614e+01    2.422165e+00    0.000000e+00    
2.430000e+00    3.943632e-03    1.754004e-03    0.000000e+00    1.048303e+00    -1.970355e-01   0.000000e+00    -1.973089e+00   -8.652242e-01   0.000000e+00    -1.091956e+00   1.358801e+00    0.000000e+00    2.094430e+00    -3.330351e-01   0.000000e+00    1.445372e+00    4.934912e+00    0.000000e+00    8.290305e+00    4.804770e+00    0.000000e+00    1.887483e+01    3.469177e+00    0.000000e+00    2.993134e+01    2.777660e+00    0.000000e+00    3.945553e+01    2.432161e+00    0.000000e+00    
2.440000e+00    3.972087e-03    1.774221e-03    0.000000e+00    1.026617e+00    -1.264501e-01   0.000000e+00    -1.968943e+00   -9.066585e-01   0.000000e+00    -1.134874e+00   1.332718e+00    0.000000e+00    2.099893e+00    -2.905367e-01   0.000000e+00    1.418640e+00    4.942233e+00    0.000000e+00    8.280233e+00    4.822756e+00    0.000000e+00    1.887224e+01    3.483296e+00    0.000000e+00    2.993027e+01    2.789058e+00    0.000000e+00    3.945492e+01    2.442158e+00    0.000000e+00    
2.450000e+00    4.000588e-03    1.794583e-03    0.000000e+00    1.001498e+00    -5.521128e-02   0.000000e+00    -1.964022e+00   -9.477525e-01   0.000000e+00    -1.176977e+00   1.305626e+00    0.000000e+00    2.104486e+00    -2.478989e-01   0.000000e+00    1.391867e+00    4.949411e+00    0.000000e+00    8.270124e+00    4.840720e+00    0.000000e+00    1.886963e+01    3.497414e+00    0.000000e+00    2.992921e+01    2.800456e+00    0.000000e+00    3.945430e+01    2.452154e+00    0.000000e+00    
2.460000e+00    4.029137e-03    1.815089e-03    0.000000e+00    9.726928e-01    1.649001e-02    0.000000e+00    -1.958341e+00   -9.884964e-01   0.000000e+00    -1.218243e+00   1.277556e+00    0.000000e+00    2.108207e+00    -2.051392e-01   0.000000e+00    1.365052e+00    4.956445e+00    0.000000e+00    8.259977e+00    4.858662e+00    0.000000e+00    1.886701e+01    3.511529e+00    0.000000e+00    2.992814e+01    2.811853e+00    0.000000e+00    3.945368e+01    2.462150e+00    0.000000e+00    
2.470000e+00    4.057731e-03    1.835740e-03    0.000000e+00    9.399388e-01    8.841711e-02    0.000000e+00    -1.951915e+00   -1.028881e+00   0.000000e+00    -1.258653e+00   1.248540e+00    0.000000e+00    2.111050e+00    -1.622751e-01   0.000000e+00    1.338196e+00    4.963336e+00    0.000000e+00    8.249793e+00    4.876583e+00    0.000000e+00    1.886438e+01    3.525643e+00    0.000000e+00    2.992706e+01    2.823250e+00    0.000000e+00    3.945306e+01    2.472146e+00    0.000000e+00    
2.480000e+00    4.086370e-03    1.856536e-03    0.000000e+00    9.029789e-01    1.602806e-01    0.000000e+00    -1.944759e+00   -1.068897e+00   0.000000e+00    -1.298188e+00   1.218612e+00    0.000000e+00    2.113016e+00    -1.193245e-01   0.000000e+00    1.311301e+00    4.970082e+00    0.000000e+00    8.239572e+00    4.894481e+00    0.000000e+00    1.886174e+01    3.539754e+00    0.000000e+00    2.992598e+01    2.834646e+00    0.000000e+00    3.945243e+01    2.482141e+00    0.000000e+00    
2.490000e+00    4.115054e-03    1.877477e-03    0.000000e+00    8.615690e-01    2.317327e-01    0.000000e+00    -1.936889e+00   -1.108537e+00   0.000000e+00    -1.336831e+00   1.187803e+00    0.000000e+00    2.114099e+00    -7.630515e-02   0.000000e+00    1.284368e+00    4.976683e+00    0.000000e+00    8.229314e+00    4.912358e+00    0.000000e+00    1.885909e+01    3.553864e+00    0.000000e+00    2.992490e+01    2.846042e+00    0.000000e+00    3.945180e+01    2.492137e+00    0.000000e+00    
2.500000e+00    4.143781e-03    1.898563e-03    0.000000e+00    8.154923e-01    3.023623e-01    0.000000e+00    -1.928319e+00   -1.147792e+00   0.000000e+00    -1.374565e+00   1.156145e+00    0.000000e+00    2.114300e+00    -3.323485e-02   0.000000e+00    1.257396e+00    4.983140e+00    0.000000e+00    8.219018e+00    4.930213e+00    0.000000e+00    1.885643e+01    3.567972e+00    0.000000e+00    2.992381e+01    2.857438e+00    0.000000e+00    3.945117e+01    2.502132e+00    0.000000e+00    
2.510000e+00    4.172551e-03    1.919795e-03    0.000000e+00    7.645769e-01    3.716951e-01    0.000000e+00    -1.919064e+00   -1.186655e+00   0.000000e+00    -1.411376e+00   1.123672e+00    0.000000e+00    2.113616e+00    9.868386e-03    0.000000e+00    1.230387e+00    4.989452e+00    0.000000e+00    8.208686e+00    4.948046e+00    0.000000e+00    1.885376e+01    3.582077e+00    0.000000e+00    2.992271e+01    2.868833e+00    0.000000e+00    3.945054e+01    2.512128e+00    0.000000e+00    
2.520000e+00    4.201363e-03    1.941173e-03    0.000000e+00    7.087158e-01    4.391965e-01    0.000000e+00    -1.909138e+00   -1.225119e+00   0.000000e+00    -1.447251e+00   1.090415e+00    0.000000e+00    2.112045e+00    5.298653e-02    0.000000e+00    1.203341e+00    4.995619e+00    0.000000e+00    8.198317e+00    4.965857e+00    0.000000e+00    1.885108e+01    3.596181e+00    0.000000e+00    2.992162e+01    2.880228e+00    0.000000e+00    3.944990e+01    2.522123e+00    0.000000e+00    
2.530000e+00    4.230217e-03    1.962696e-03    0.000000e+00    6.478890e-01    5.042833e-01    0.000000e+00    -1.898555e+00   -1.263177e+00   0.000000e+00    -1.482177e+00   1.056406e+00    0.000000e+00    2.109587e+00    9.610150e-02    0.000000e+00    1.176260e+00    5.001641e+00    0.000000e+00    8.187911e+00    4.983645e+00    0.000000e+00    1.884839e+01    3.610283e+00    0.000000e+00    2.992051e+01    2.891622e+00    0.000000e+00    3.944927e+01    2.532118e+00    0.000000e+00    
2.540000e+00    4.259112e-03    1.984366e-03    0.000000e+00    5.821835e-01    5.663423e-01    0.000000e+00    -1.887328e+00   -1.300822e+00   0.000000e+00    -1.516144e+00   1.021678e+00    0.000000e+00    2.106242e+00    1.391951e-01    0.000000e+00    1.149144e+00    5.007517e+00    0.000000e+00    8.177468e+00    5.001412e+00    0.000000e+00    1.884568e+01    3.624382e+00    0.000000e+00    2.991941e+01    2.903016e+00    0.000000e+00    3.944863e+01    2.542112e+00    0.000000e+00    
2.550000e+00    4.288046e-03    2.006182e-03    0.000000e+00    5.118093e-01    6.247580e-01    0.000000e+00    -1.875472e+00   -1.338049e+00   0.000000e+00    -1.549141e+00   9.862620e-01    0.000000e+00    2.102008e+00    1.822492e-01    0.000000e+00    1.121994e+00    5.013247e+00    0.000000e+00    8.166988e+00    5.019155e+00    0.000000e+00    1.884297e+01    3.638480e+00    0.000000e+00    2.991830e+01    2.914410e+00    0.000000e+00    3.944798e+01    2.552107e+00    0.000000e+00    
2.560000e+00    4.317019e-03    2.028144e-03    0.000000e+00    4.371063e-01    6.789467e-01    0.000000e+00    -1.862999e+00   -1.374850e+00   0.000000e+00    -1.581159e+00   9.501903e-01    0.000000e+00    2.096886e+00    2.252455e-01    0.000000e+00    1.094810e+00    5.018831e+00    0.000000e+00    8.156471e+00    5.036877e+00    0.000000e+00    1.884025e+01    3.652576e+00    0.000000e+00    2.991718e+01    2.925803e+00    0.000000e+00    3.944734e+01    2.562101e+00    0.000000e+00    
2.570000e+00    4.346031e-03    2.050254e-03    0.000000e+00    3.585391e-01    7.283939e-01    0.000000e+00    -1.849923e+00   -1.411222e+00   0.000000e+00    -1.612192e+00   9.134939e-01    0.000000e+00    2.090878e+00    2.681657e-01    0.000000e+00    1.067594e+00    5.024270e+00    0.000000e+00    8.145918e+00    5.054576e+00    0.000000e+00    1.883751e+01    3.666669e+00    0.000000e+00    2.991606e+01    2.937196e+00    0.000000e+00    3.944669e+01    2.572096e+00    0.000000e+00    
