Number of steps: 1001
  Time            x-coordinate    y-coordinate    velocity (x)    velocity (y)
  2.29000000e+00 -3.77071202e-01 -4.00793330e-02 -7.13687082e+00 -9.09014970e+00
  2.30000000e+00 -4.34788912e-01 -1.29529850e-01 -4.85263706e+00 -8.67122849e+00
  2.31000000e+00 -4.74123944e-01 -2.13503903e-01 -3.26782241e+00 -8.09764101e+00
  2.32000000e+00 -5.00145361e-01 -2.91482670e-01 -2.09322147e+00 -7.50128009e+00
  2.33000000e+00 -5.15988373e-01 -3.63529505e-01 -1.17926451e+00 -6.91932277e+00
  2.34000000e+00 -5.23730651e-01 -4.29869125e-01 -4.41871874e-01 -6.36117005e+00
  2.35000000e+00 -5.24825810e-01 -4.90752906e-01  1.69748877e-01 -5.82724370e+00
  2.36000000e+00 -5.20335673e-01 -5.46413999e-01  6.88114833e-01 -5.31502493e+00
  2.37000000e+00 -5.11063514e-01 -5.97053404e-01  1.13503328e+00 -4.82115648e+00
  2.38000000e+00 -4.97635008e-01 -6.42837129e-01  1.52568446e+00 -4.34219056e+00
  2.39000000e+00 -4.80549825e-01 -6.83897215e-01  1.87095520e+00 -3.87483567e+00
  2.40000000e+00 -4.60215904e-01 -7.20333842e-01  2.17883783e+00 -3.41600978e+00
  2.41000000e+00 -4.36973068e-01 -7.52217411e-01  2.45530216e+00 -2.96281789e+00
  2.42000000e+00 -4.11109860e-01 -7.79590200e-01  2.70485590e+00 -2.51249995e+00
  2.43000000e+00 -3.82875950e-01 -8.02467410e-01  2.93091259e+00 -2.06236724e+00
  2.44000000e+00 -3.52491609e-01 -8.20837545e-01  3.13603510e+00 -1.60973279e+00
  2.45000000e+00 -3.20155248e-01 -8.34662066e-01  3.32209458e+00 -1.15183597e+00
  2.46000000e+00 -2.86049717e-01 -8.43874264e-01  3.49036781e+00 -6.85758706e-01
  2.47000000e+00 -2.50347892e-01 -8.48377240e-01  3.64158536e+00 -2.08328153e-01
  2.48000000e+00 -2.13218010e-01 -8.48040827e-01  3.77593479e+00  2.84001364e-01
  2.49000000e+00 -1.74829196e-01 -8.42697213e-01  3.89301621e+00  7.95297698e-01
  2.50000000e+00 -1.35357686e-01 -8.32134873e-01  3.99173914e+00  1.33034698e+00
  2.51000000e+00 -9.49944132e-02 -8.16090273e-01  4.07013728e+00  1.89491977e+00
  2.52000000e+00 -5.39549399e-02 -7.94236478e-01  4.12505849e+00  2.49614349e+00
  2.53000000e+00 -1.24932434e-02 -7.66167403e-01  4.15165066e+00  3.14303895e+00
  2.54000000e+00  2.90780733e-02 -7.31375699e-01  4.14249491e+00  3.84731618e+00
  2.55000000e+00  7.03566548e-02 -6.89221080e-01  4.08609378e+00  4.62459004e+00
  2.56000000e+00  1.10799949e-01 -6.38883898e-01  3.96410641e+00  5.49629224e+00
  2.57000000e+00  1.49638783e-01 -5.79295235e-01  3.74597354e+00  6.49275552e+00
  2.58000000e+00  1.85719420e-01 -5.09028788e-01  3.37762863e+00  7.65823225e+00
  2.59000000e+00  2.17191356e-01 -4.26130590e-01  2.75535793e+00  9.05860342e+00
  2.60000000e+00  2.40826578e-01 -3.27856719e-01  1.65738931e+00  1.07887030e+01
  2.61000000e+00  2.50339142e-01 -2.10356529e-01 -4.62168705e-01  1.29377006e+01
  2.62000000e+00  2.31583204e-01 -6.91027078e-02 -5.11414667e+00  1.50917423e+01
  2.63000000e+00  1.48056208e-01  9.14783165e-02 -1.38967939e+01  1.26326168e+01
